,Year,Ceremony,Award ID,Award Type,Award Name,Work,Nominee,Winner
2043,1967,10,596,Work,Best Classical Choral Performance (Other Than Opera),Penderecki: Passion According To St. Luke (Album),(Cracow Philharmonia Boys Chorus & Cracow Philharmonia Mixed Chorus; Cracow Philharmonia Orchestra),False
2044,1967,10,596,Work,Best Classical Choral Performance (Other Than Opera),The Choral Music Of Arnold Schoenberg (Album),(Gregg Smith Singers),False
2045,1967,10,596,Work,Best Classical Choral Performance (Other Than Opera),"Copland: In The Beginning, Lark, Las Agachadas (Album)",(New England Conservatory Choru),False
2046,1967,10,596,Work,Best Classical Choral Performance (Other Than Opera),Haydn: The Seasons (Album),(Vienna Singverein Chorus; Vienna Symphony Orchestra),False
2047,1967,10,596,Work,Best Classical Choral Performance (Other Than Opera),Orff: Catulli Carmina,(Temple University Choir; Philadelphia Orchestra),True
2048,1967,10,599,Work,Best Chamber Music Performance,"Brahms: (The) Trios For Piano, Violin And Cello (Nos. 1,2 And 3) (Album)","Eugene Istomin, Leonard Rose & Isaac Stern, artists",False
2049,1967,10,599,Work,Best Chamber Music Performance,"Brahms: Quintet In F Minor For Piano, Op.34 (Album)","Guarneri Quartet (John Dalley, David Soyer, Arnold Steinhardt & Michael Tree) & Artur Rubinstein, artists",False
2050,1967,10,599,Work,Best Chamber Music Performance,Ives: Quartets Nos. 1 And 2 (Album),"Juilliard String Quartet (Claus Adam, Earl Carlyss, Raphael Hillyer & Robert Mann), artists",False
2051,1967,10,599,Work,Best Chamber Music Performance,The Glorious Sound Of Brass (Album),"Philadelphia Brass Ensemble, artist",False
2052,1967,10,599,Work,Best Chamber Music Performance,Beethoven: Quartet No. 15 In A Minor Op.132 (Album),"Yale Quartet, artists",False
2053,1967,10,599,Work,Best Chamber Music Performance,West Meets East,"Yehudi Menuhin & Ravi Shankar, artists",True
2054,1967,10,600,Work,Best Classical Vocal Soloist Performance,Schumann: Dichterliebe,Dietrich Fischer-Dieskau,False
2055,1967,10,600,Work,Best Classical Vocal Soloist Performance,Mahler: The Youth's Magic Horn (Das Knaben Wunderhorn),Janet Baker,False
2056,1967,10,600,Work,Best Classical Vocal Soloist Performance,Mahler: Symphony No. 4 in G Major,Judith Raskin,False
2057,1967,10,600,Work,Best Classical Vocal Soloist Performance,Presenting Montserrat Caballe (Bellini and Donizetti arias),Montserrat Caballé,False
2058,1967,10,600,Work,Best Classical Vocal Soloist Performance,"Prima Donna (Works of Barber, Purcell, etc.)",Leontyne Price,True
2059,1967,10,602,Work,Best Country & Western Recording,Does My Ring Hurt Your Finger,Charley Pride,False
2060,1967,10,602,Work,Best Country & Western Recording,Pop A Top,Jim Ed Brown,False
2061,1967,10,602,Work,Best Country & Western Recording,Cold Hard Facts Of Life (Single),Porter Wagoner,False
2062,1967,10,602,Work,Best Country & Western Recording,Through The Eyes Of Love,Tompall And The Glaser Brothers,False
2063,1967,10,602,Work,Best Country & Western Recording,Gentle On My Mind,Glen Campbell,True
2064,1967,10,603,Work,"Best Country & Western Performance Duet, Trio Or Group (Vocal Or Instrumental)_",Our Way Of Life,Bobby Goldsboro And Del Reeves,False
2065,1967,10,603,Work,"Best Country & Western Performance Duet, Trio Or Group (Vocal Or Instrumental)_",My Elusive Dreams,David Houston And Tammy Wynette,False
2066,1967,10,603,Work,"Best Country & Western Performance Duet, Trio Or Group (Vocal Or Instrumental)_",Game Of Triangles,"Liz Anderson, Bobby Bare, Norma Jean",False
2067,1967,10,603,Work,"Best Country & Western Performance Duet, Trio Or Group (Vocal Or Instrumental)_",Chet's Tune,Some Of Chet's Friends,False
2068,1967,10,603,Work,"Best Country & Western Performance Duet, Trio Or Group (Vocal Or Instrumental)_",My Cup Runneth Over,The Blue Boys,False
2069,1967,10,603,Work,"Best Country & Western Performance Duet, Trio Or Group (Vocal Or Instrumental)_",The Lonesome Rhodes,The Lonesome Rhodes,False
2070,1967,10,603,Work,"Best Country & Western Performance Duet, Trio Or Group (Vocal Or Instrumental)_",Through The Eyes Of Love,Tompall And The Glaser Brothers,False
2071,1967,10,603,Work,"Best Country & Western Performance Duet, Trio Or Group (Vocal Or Instrumental)_",Jackson,Johnny Cash & June Carter,True
2072,1967,10,604,Work,"Best Country & Western Solo Vocal Performance, Female","Cincinnati, Ohio",Connie Smith,False
2073,1967,10,604,Work,"Best Country & Western Solo Vocal Performance, Female",Paper Mansions,Dottie West,False
2074,1967,10,604,Work,"Best Country & Western Solo Vocal Performance, Female",Mama Spank,Liz Anderson,False
2075,1967,10,604,Work,"Best Country & Western Solo Vocal Performance, Female",What Does It Take,Skeeter Davis,False
2076,1967,10,604,Work,"Best Country & Western Solo Vocal Performance, Female",I Don't Wanna Play House,Tammy Wynette,True
2077,1967,10,605,Work,"Best Country & Western Solo Vocal Performance, Male",Does My Ring Hurt Your Finger,Charley Pride,False
2078,1967,10,605,Work,"Best Country & Western Solo Vocal Performance, Male",All The Time,Jack Greene,False
2079,1967,10,605,Work,"Best Country & Western Solo Vocal Performance, Male",Pop A Top,Jim Ed Brown,False
2080,1967,10,605,Work,"Best Country & Western Solo Vocal Performance, Male",Cold Hard Facts Of Life,Porter Wagoner,False
2081,1967,10,605,Work,"Best Country & Western Solo Vocal Performance, Male",Gentle On My Mind,Glen Campbell,True
2082,1967,10,609,Work,Best Country & Western Song,Cold Hard Facts Of Life,"Bill Anderson, songwriter (Porter Wagoner)",False
2083,1967,10,609,Work,Best Country & Western Song,It's Such A Pretty World Today,"Dale Noe, songwriter (Wynn Stewart)",False
2084,1967,10,609,Work,Best Country & Western Song,Does My Ring Hurt Your Finger,"Doris Clement, John Crutchfield & Don Robertson, songwriters (Charley Pride)",False
2085,1967,10,609,Work,Best Country & Western Song,Break My Mind (Single),"John Loudermilk, songwriter (George Hamilton IV)",False
2086,1967,10,609,Work,Best Country & Western Song,Gentle On My Mind,"John Hartford, songwriter (John Hartford)",True
2087,1967,10,612,Work,Best Instrumental Theme,Casino Royale,"Burt Bacharach & Hal David, composers (Herb Alpert And Tijuana Brass)",False
2088,1967,10,612,Work,Best Instrumental Theme,A Banda (Single),"Chico Buarque De Hollanda, composer (Herb Alpert & The Tijuana Brass)",False
2089,1967,10,612,Work,Best Instrumental Theme,Hurry Sundown,"Hugo Montenegro, composer (Hugo Montenegro)",False
2090,1967,10,612,Work,Best Instrumental Theme,"Mercy, Mercy, Mercy (Single)","Josef Zawinul, composer (Cannonball Adderly Quintet)",False
2091,1967,10,612,Work,Best Instrumental Theme,Mission: Impossible,"Lalo Schifrin, composer (Lalo Schifrin)",True
2092,1967,10,613,Work,Best Original Score Written For A Motion Picture Or A Television Show,Casino Royale (Album),"Burt Bacharach, composer (Various Artists)",False
2093,1967,10,613,Work,Best Original Score Written For A Motion Picture Or A Television Show,To Sir With Love (Album),"Don Black, Ron Grainer & Mark London, composers (Various Artists Including Lulu And The Mindbenders)",False
2094,1967,10,613,Work,Best Original Score Written For A Motion Picture Or A Television Show,Doctor Doolittle (Album),"Leslie Bricusse, composer (Various Artists)",False
2095,1967,10,613,Work,Best Original Score Written For A Motion Picture Or A Television Show,In The Heat Of The Night (Album),"Quincy Jones, composer (Quincy Jones)",False
2096,1967,10,613,Work,Best Original Score Written For A Motion Picture Or A Television Show,Mission: Impossible,"Lalo Schifrin, composer (Lalo Schifrin)",True
2097,1967,10,618,Work,Best Instrumental Arrangement,Norwegian Wood (Single),"Bill Holman, arranger (Buddy Rich)",False
2098,1967,10,618,Work,Best Instrumental Arrangement,West Side Medley,"Bill Reddie, arranger (Buddy Rich)",False
2099,1967,10,618,Work,Best Instrumental Arrangement,Casino Royale,"Burt Bacharach, arranger (Herb Alpert And The Tijuana Brass)",False
2100,1967,10,618,Work,Best Instrumental Arrangement,Wave,"Claus Ogerman, arranger (Antonio Carlos Jobim)",False
2101,1967,10,618,Work,Best Instrumental Arrangement,Music To Watch Girls By,"Hutch Davie, arranger (Bob Crewe Generation)",False
2102,1967,10,618,Work,Best Instrumental Arrangement,Alfie,"Burt Bacharach, arranger (Burt Bacharach)",True
2103,1967,10,619,Work,Best Arrangement Accompanying Vocalist(S) Or Instrumentalist(S),By The Time I Get To Phoenix (Single),"Al De Lory, arranger (Glen Campbell)",False
2104,1967,10,619,Work,Best Arrangement Accompanying Vocalist(S) Or Instrumentalist(S),A Day In The Life (Album),"Beatles & George Martin, arrangers (The Beatles)",False
2105,1967,10,619,Work,Best Arrangement Accompanying Vocalist(S) Or Instrumentalist(S),Windy (Single),"Bill Holman, Bones Howe & Ray Pohlman, arrangers (The Association)",False
2106,1967,10,619,Work,Best Arrangement Accompanying Vocalist(S) Or Instrumentalist(S),Don't Sleep In The Subway (Single),"Tony Hatch, arranger (Petula Clark)",False
2107,1967,10,619,Work,Best Arrangement Accompanying Vocalist(S) Or Instrumentalist(S),Ode To Billie Joe,"Jimmie Haskell, arranger (Bobbie Gentry)",True
2108,1967,10,620,Work,"Best Album Cover, Graphic Arts",The Gold Standard Collection (Album),"Ed Thrasher, art director (Hank Thompson)",False
2109,1967,10,620,Work,Best Album Cover - Photography,From Mexico With Laughs (Album),"Howard Cooper, photographer; Robert M. Jones, art director (Don Bowman)",False
2110,1967,10,620,Work,Best Album Cover - Photography,Surburban Attitudes In Country Verse (Album),"Jimmy Moore, photographer; Robert M. Jones, art director (John D. Loudermilk)",False
2111,1967,10,620,Work,Best Album Cover - Photography,The Doors (Album),"Joel Brodsky & Guy Webster, photographers; William S. Harvey, art director (The Doors)",False
2112,1967,10,620,Work,"Best Album Cover, Graphic Arts","Monk/Straight, No Chaser (Album)","John Berg & Bob (Robert) Cato, art directors (Thelonious Monk)",False
2113,1967,10,620,Work,"Best Album Cover, Graphic Arts",Haydn: Symphony No 84 In E Flat Major And Symphony No. 85 In B Flat Major \,"John Berg, Bob (Robert) Cato & Henrietta Condak, art directors (New York Philharmonic)",False
2114,1967,10,620,Work,Best Album Cover - Photography,"Bravo, Bravo, Aznavour (Album)","Ken Kim, photographer; Ken Kim, art director (Charles Aznavour)",False
2115,1967,10,620,Work,Best Album Cover - Photography,"That Man, Robert Mitchum, Sings (Album)","Ken Kim, photographer; Ken Kim, art director (Robert Mitchum)",False
2116,1967,10,620,Work,Best Album Cover - Photography,Earthwords And Music (Album),"New World Photography, photographer; Robert M. Jones, art director (John Hartford)",False
2117,1967,10,620,Work,"Best Album Cover, Graphic Arts",Nashville Cats (Album),"Robert M. Jones, art director (Homer And Jethro)",False
2118,1967,10,620,Work,"Best Album Cover, Graphic Arts","Up, Up And Away (Album)","Woody Woodward, art director (5th Dimension)",False
2119,1967,10,620,Work,"Best Album Cover, Graphic Arts",Sgt. Pepper's Lonely Hearts Club Band,"Peter Blake & Jann Haworth, art directors (The Beatles)",True
2120,1967,10,620,Work,Best Album Cover - Photography,Bob Dylan's Greatest Hits,"Roland Scherman, photographer; John Berg & Bob (Robert) Cato, art directors (Bob Dylan)",True
2121,1967,10,621,Work,Best Album Notes,Listen! (Album),"Richard Oliver, album notes writer (Gary Lewis And The Playboys)",False
2122,1967,10,621,Work,Best Album Notes,The Earth (Album),"Rod McKuen, album notes writer (Rod McKuen And Anita Kerr)",False
2123,1967,10,621,Work,Best Album Notes,Extra Special (Album),"Rory Guy, album notes writer (Peggy Lee)",False
2124,1967,10,621,Work,Best Album Notes,Francis Albert Sinatra/Antonio Carlos Jobim (Album),"Stan Cornyn, album notes writer (Frank Sinatra, Antonio Carlos Jobim)",False
2125,1967,10,621,Work,Best Album Notes,The Far East Suite (Album),"Stanley Dance, album notes writer (Duke Ellington)",False
2126,1967,10,621,Work,Best Album Notes,Suburban Attitudes In Country Verse,"John D. Loudermilk, album notes writer (John D. Loudermilk)",True
2127,1967,10,624,Work,Best Folk Performance,Alice's Restaurant,Arlo Guthrie,False
2128,1967,10,624,Work,Best Folk Performance,Janis Ian (Album),Janis Ian,False
2129,1967,10,624,Work,Best Folk Performance,In My Life,Judy Collins,False
2130,1967,10,624,Work,Best Folk Performance,Waist Deep In The Big Muddy,Pete Seeger,False
2131,1967,10,624,Work,Best Folk Performance,Album 1700,"Peter, Paul And Mary",False
2132,1967,10,624,Work,Best Folk Performance,Gentle On My Mind,John Hartford,True
2133,1967,10,627,Work,Record Of The Year,Ode To Billie Joe (Single),Bobbie Gentry,False
2134,1967,10,627,Work,Record Of The Year,My Cup Runneth Over (Track),Ed Ames,False
2135,1967,10,627,Work,Record Of The Year,By The Time I Get To Phoenix,Glen Campbell,False
2136,1967,10,627,Work,Record Of The Year,Somethin' Stupid (Single),Nancy Sinatra And Frank Sinatra,False
2137,1967,10,627,Work,Record Of The Year,"Up, Up And Away",5th Dimension,True
2138,1967,10,628,Work,Album Of The Year,Ode To Billie Joe (Album),Bobbie Gentry,False
2139,1967,10,628,Work,Album Of The Year,My Cup Runneth Over (Album),Ed Ames,False
2140,1967,10,628,Work,Album Of The Year,Francis Albert Sinatra/Antonio Carlos Jobim (Album),Frank Sinatra And Antonio Carlos Jobim,False
2141,1967,10,628,Work,Album Of The Year,It Must Be Him (Album),Vikki Carr,False
2142,1967,10,628,Work,Album Of The Year,Sgt. Pepper's Lonely Hearts Club Band,The Beatles,True
2143,1967,10,629,Work,Song Of The Year,Ode To Billie Joe (Single),"Bobbie Gentry, songwriter (Bobbie Gentry)",False
2144,1967,10,629,Work,Song Of The Year,By The Time I Get To Phoenix (Single),"Jimmy L. Webb, songwriter (Glen Campbell)",False
2145,1967,10,629,Work,Song Of The Year,Gentle On My Mind (Single),"John Hartford, songwriter (John Hartford)",False
2146,1967,10,629,Work,Song Of The Year,My Cup Runneth Over (Single),"Tom Jones & Harvey Schmidt, songwriters (Ed Ames)",False
2147,1967,10,629,Work,Song Of The Year,"Up, Up And Away","Jimmy L. Webb, songwriter (5th Dimension)",True
2148,1967,10,630,Nominee,Best New Artist,,5th Dimension,False
2149,1967,10,630,Nominee,Best New Artist,,Harpers Bizarre,False
2150,1967,10,630,Nominee,Best New Artist,,Jefferson Airplane,False
2151,1967,10,630,Nominee,Best New Artist,,Lana Cantrell,False
2152,1967,10,630,Nominee,Best New Artist,,Bobbie Gentry,True
2153,1967,10,637,Work,Best Sacred Performance,Dottie West Sings Sacred Ballads (Album),Dottie West,False
2154,1967,10,637,Work,Best Sacred Performance,Surely Goodness And Mercy,George Beverly Shea And The Blackwood Bros. Quartet,False
2155,1967,10,637,Work,Best Sacred Performance,Songs For The Soul,Red Foley,False
2156,1967,10,637,Work,Best Sacred Performance,The Old Country Church,The Browns,False
2157,1967,10,637,Work,Best Sacred Performance,How Great Thou Art,Elvis Presley,True
2158,1967,10,638,Work,Best Gospel Performance,The Blackwood Brothers Quartet Sings For Joy,Blackwood Brothers Quartet,False
2159,1967,10,638,Work,Best Gospel Performance,Good 'n' Happy (Album),The Happy Goodman Family,False
2160,1967,10,638,Work,Best Gospel Performance,The Oak Ridge Boys,The Oak Ridge Boys,False
2161,1967,10,638,Work,Best Gospel Performance,The Singing Rambos - Gospel Ballads (Album),The Singing Rambos,False
2162,1967,10,638,Work,Best Gospel Performance,More Grand Old Gospel,Porter Wagoner And The Blackwood Brothers Quartet,True
2163,1967,10,660,Work,"Best Instrumental Jazz Performance, Small Group Or Soloist With Small Group",Further Conversations With Myself,Bill Evans,False
2164,1967,10,660,Work,"Best Instrumental Jazz Performance, Small Group Or Soloist With Small Group",Happenings,Bobby Hutcherson,False
2165,1967,10,660,Work,"Best Instrumental Jazz Performance, Small Group Or Soloist With Small Group",Duster,Gary Burton Quartet,False
2166,1967,10,660,Work,"Best Instrumental Jazz Performance, Small Group Or Soloist With Small Group",Miles Smiles,Miles Davis,False
2167,1967,10,660,Work,"Best Instrumental Jazz Performance, Small Group Or Soloist With Small Group",Sweet Rain,Stan Getz,False
2168,1967,10,660,Work,"Best Instrumental Jazz Performance, Small Group Or Soloist With Small Group","Mercy, Mercy, Mercy",Cannonball Adderley Quintet,True
2169,1967,10,661,Work,Best Instrumental Jazz Performance - Large Group Or Soloist With Large Group,Big Swing Face,Buddy Rich,False
